temp,humidity,precip,snow,snowdepth,windspeed,winddir,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,solar_production
14.27777777777778,75.46,0.0,0.0,0.0,3.9,334.0,0.0,0.0,0.0,0.0,0.0,0,2.1340036363636363
14.27777777777778,75.46,0.0,0.0,0.0,3.9,334.0,0.0,0.0,0.0,0.0,0.0,0,1.9617709090909092
14.27777777777778,75.46,0.0,0.0,0.0,3.9,334.0,0.0,0.0,0.0,0.0,0.0,0,2.2387090909090905
14.27777777777778,75.46,0.0,0.0,0.0,3.9,334.0,0.0,0.0,0.0,0.0,0.0,0,2.468301818181818
14.27777777777778,75.46,0.0,0.0,0.0,3.9,334.0,0.0,0.0,0.0,0.0,0.0,0,2.3428363636363634
14.27777777777778,75.46,0.0,0.0,0.0,3.9,334.0,0.0,0.0,0.0,0.0,0.0,0,2.389265454545454
14.27777777777778,75.46,0.0,0.0,0.0,3.9,334.0,0.0,0.0,0.0,0.0,0.0,0,2.4373745454545457
14.111111111111107,78.41,0.0,0.0,0.0,3.7,43.0,0.0,0.0,33.0,0.1,0.0,0,2.4831054545454543
14.111111111111107,78.41,0.0,0.0,0.0,3.7,43.0,0.0,0.0,33.0,0.1,0.0,0,2.52721090909091
14.111111111111107,78.41,0.0,0.0,0.0,3.7,43.0,0.0,0.0,33.0,0.1,0.0,0,2.562807272727273
14.111111111111107,78.41,0.0,0.0,0.0,3.7,43.0,0.0,0.0,33.0,0.1,0.0,0,2.348770909090909
14.111111111111107,78.41,0.0,0.0,0.0,3.7,43.0,0.0,0.0,33.0,0.1,0.0,0,2.638112727272727
14.111111111111107,78.41,0.0,0.0,0.0,3.7,43.0,0.0,0.0,33.0,0.1,0.0,0,2.8985563636363643
14.111111111111107,78.41,0.0,0.0,0.0,3.7,43.0,0.0,0.0,33.0,0.1,0.0,0,2.7056727272727272
14.111111111111107,78.41,0.0,0.0,0.0,3.7,43.0,0.0,0.0,33.0,0.1,0.0,0,2.74042909090909
14.111111111111107,78.41,0.0,0.0,0.0,3.7,43.0,0.0,0.0,33.0,0.1,0.0,0,2.7744436363636376
14.111111111111107,78.41,0.0,0.0,0.0,3.7,43.0,0.0,0.0,33.0,0.1,0.0,0,2.81016
14.111111111111107,78.41,0.0,0.0,0.0,3.7,43.0,0.0,0.0,33.0,0.1,0.0,0,2.7510436363636366
14.111111111111107,78.41,0.0,0.0,0.0,3.7,43.0,0.0,0.0,33.0,0.1,0.0,0,2.7614181818181818
15.72222222222222,75.16,0.0,0.0,0.0,2.6,326.0,24.9,2.4,241.0,0.9,2.0,0,2.5146654545454536
15.72222222222222,75.16,0.0,0.0,0.0,2.6,326.0,24.9,2.4,241.0,0.9,2.0,0,2.699890909090909
15.72222222222222,75.16,0.0,0.0,0.0,2.6,326.0,24.9,2.4,241.0,0.9,2.0,0,2.9917309090909083
15.72222222222222,75.16,0.0,0.0,0.0,2.6,326.0,24.9,2.4,241.0,0.9,2.0,0,2.770079999999999
15.72222222222222,75.16,0.0,0.0,0.0,2.6,326.0,24.9,2.4,241.0,0.9,2.0,0,2.788898181818181
15.72222222222222,75.16,0.0,0.0,0.0,2.6,326.0,24.9,2.4,241.0,0.9,2.0,0,2.8065490909090904
15.72222222222222,75.16,0.0,0.0,0.0,2.6,326.0,24.9,2.4,241.0,0.9,2.0,0,2.8092763636363647
15.72222222222222,75.16,0.0,0.0,0.0,2.6,326.0,24.9,2.4,241.0,0.9,2.0,0,2.8102581818181807
15.72222222222222,75.16,0.0,0.0,0.0,2.6,326.0,24.9,2.4,241.0,0.9,2.0,0,2.808927272727272
15.72222222222222,75.16,0.0,0.0,0.0,2.6,326.0,24.9,2.4,241.0,0.9,2.0,0,2.629505454545453
15.72222222222222,75.16,0.0,0.0,0.0,2.6,326.0,24.9,2.4,241.0,0.9,2.0,0,2.910054545454545
15.72222222222222,75.16,0.0,0.0,0.0,2.6,326.0,24.9,2.4,241.0,0.9,2.0,0,3.178756363636364
17.777777777777782,68.35,0.0,0.0,0.0,2.6,291.0,0.0,0.0,418.0,1.5,4.0,0,3.007330909090909
17.777777777777782,68.35,0.0,0.0,0.0,2.6,291.0,0.0,0.0,418.0,1.5,4.0,0,2.9777672727272733
17.777777777777782,68.35,0.0,0.0,0.0,2.6,291.0,0.0,0.0,418.0,1.5,4.0,0,2.9469709090909104
17.777777777777782,68.35,0.0,0.0,0.0,2.6,291.0,0.0,0.0,418.0,1.5,4.0,0,2.889774545454546
17.777777777777782,68.35,0.0,0.0,0.0,2.6,291.0,0.0,0.0,418.0,1.5,4.0,0,2.8795309090909105
17.777777777777782,68.35,0.0,0.0,0.0,2.6,291.0,0.0,0.0,418.0,1.5,4.0,0,2.883992727272728
17.777777777777782,68.35,0.0,0.0,0.0,2.6,291.0,0.0,0.0,418.0,1.5,4.0,0,2.856545454545456
17.777777777777782,68.35,0.0,0.0,0.0,2.6,291.0,0.0,0.0,418.0,1.5,4.0,0,2.754240000000003
17.777777777777782,68.35,0.0,0.0,0.0,2.6,291.0,0.0,0.0,418.0,1.5,4.0,0,2.9077090909090915
17.777777777777782,68.35,0.0,0.0,0.0,2.6,291.0,0.0,0.0,418.0,1.5,4.0,0,2.516869090909092
17.777777777777782,68.35,0.0,0.0,0.0,2.6,291.0,0.0,0.0,418.0,1.5,4.0,0,2.444869090909091
17.777777777777782,68.35,0.0,0.0,0.0,2.6,291.0,0.0,0.0,418.0,1.5,4.0,0,2.2952727272727285
19.22222222222221,65.46,0.0,0.0,0.0,4.5,287.0,0.0,0.0,582.0,2.1,6.0,0,2.129912727272728
19.22222222222221,65.46,0.0,0.0,0.0,4.5,287.0,0.0,0.0,582.0,2.1,6.0,0,2.0495890909090893
19.22222222222221,65.46,0.0,0.0,0.0,4.5,287.0,0.0,0.0,582.0,2.1,6.0,0,2.007480000000002
19.22222222222221,65.46,0.0,0.0,0.0,4.5,287.0,0.0,0.0,582.0,2.1,6.0,0,1.883465454545456
19.22222222222221,65.46,0.0,0.0,0.0,4.5,287.0,0.0,0.0,582.0,2.1,6.0,0,1.7797090909090905
19.22222222222221,65.46,0.0,0.0,0.0,4.5,287.0,0.0,0.0,582.0,2.1,6.0,0,1.6718618181818172
19.22222222222221,65.46,0.0,0.0,0.0,4.5,287.0,0.0,0.0,582.0,2.1,6.0,0,1.6303199999999984
19.22222222222221,65.46,0.0,0.0,0.0,4.5,287.0,0.0,0.0,582.0,2.1,6.0,0,1.688978181818184
19.22222222222221,65.46,0.0,0.0,0.0,4.5,287.0,0.0,0.0,582.0,2.1,6.0,0,1.6810581818181818
19.22222222222221,65.46,0.0,0.0,0.0,4.5,287.0,0.0,0.0,582.0,2.1,6.0,0,1.7147672727272734
19.22222222222221,65.46,0.0,0.0,0.0,4.5,287.0,0.0,0.0,582.0,2.1,6.0,0,1.8115309090909089
19.22222222222221,65.46,0.0,0.0,0.0,4.5,287.0,0.0,0.0,582.0,2.1,6.0,0,1.9133127272727264
19.777777777777764,62.91,0.0,0.0,0.0,4.8,303.0,18.6,2.8,677.0,2.4,7.0,0,1.7326036363636363
19.777777777777764,62.91,0.0,0.0,0.0,4.8,303.0,18.6,2.8,677.0,2.4,7.0,0,1.9877345454545448
19.777777777777764,62.91,0.0,0.0,0.0,4.8,303.0,18.6,2.8,677.0,2.4,7.0,0,2.05677818181818
19.777777777777764,62.91,0.0,0.0,0.0,4.8,303.0,18.6,2.8,677.0,2.4,7.0,0,2.0989090909090904
19.777777777777764,62.91,0.0,0.0,0.0,4.8,303.0,18.6,2.8,677.0,2.4,7.0,0,2.0911309090909103
19.777777777777764,62.91,0.0,0.0,0.0,4.8,303.0,18.6,2.8,677.0,2.4,7.0,0,2.02908
19.777777777777764,62.91,0.0,0.0,0.0,4.8,303.0,18.6,2.8,677.0,2.4,7.0,0,1.8999381818181795
19.777777777777764,62.91,0.0,0.0,0.0,4.8,303.0,18.6,2.8,677.0,2.4,7.0,0,1.9499127272727284
19.777777777777764,62.91,0.0,0.0,0.0,4.8,303.0,18.6,2.8,677.0,2.4,7.0,0,1.8991309090909063
19.777777777777764,62.91,0.0,0.0,0.0,4.8,303.0,18.6,2.8,677.0,2.4,7.0,0,1.6914436363636345
19.777777777777764,62.91,0.0,0.0,0.0,4.8,303.0,18.6,2.8,677.0,2.4,7.0,0,1.8395345454545475
19.777777777777764,62.91,0.0,0.0,0.0,4.8,303.0,18.6,2.8,677.0,2.4,7.0,0,2.010349090909091
21.777777777777786,53.03,0.0,0.0,0.0,6.5,300.0,0.0,0.0,805.0,2.9,8.0,0,1.7421272727272743
21.777777777777786,53.03,0.0,0.0,0.0,6.5,300.0,0.0,0.0,805.0,2.9,8.0,0,1.687974545454545
21.777777777777786,53.03,0.0,0.0,0.0,6.5,300.0,0.0,0.0,805.0,2.9,8.0,0,1.628247272727276
21.777777777777786,53.03,0.0,0.0,0.0,6.5,300.0,0.0,0.0,805.0,2.9,8.0,0,1.649334545454545
21.777777777777786,53.03,0.0,0.0,0.0,6.5,300.0,0.0,0.0,805.0,2.9,8.0,0,1.730007272727276
21.777777777777786,53.03,0.0,0.0,0.0,6.5,300.0,0.0,0.0,805.0,2.9,8.0,0,1.78164
21.777777777777786,53.03,0.0,0.0,0.0,6.5,300.0,0.0,0.0,805.0,2.9,8.0,0,1.5959890909090888
21.777777777777786,53.03,0.0,0.0,0.0,6.5,300.0,0.0,0.0,805.0,2.9,8.0,0,1.679007272727275
21.777777777777786,53.03,0.0,0.0,0.0,6.5,300.0,0.0,0.0,805.0,2.9,8.0,0,1.8011563636363652
