index,Date,temp,humidity,precip,snow,snowdepth,windspeed,winddir,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,solar_production
12774,2022-10-09 10:30:00,13.944444444444445,85.05,0.0,0.0,0.0,2.7,74.4,6.2,94.3,114.0,0.4,1.0,Overcast,0.7357636363636366
12775,2022-10-09 10:35:00,13.944444444444445,85.05,0.0,0.0,0.0,2.7,74.4,6.2,94.3,114.0,0.4,1.0,Overcast,0.7479054545454545
12776,2022-10-09 10:40:00,13.944444444444445,85.05,0.0,0.0,0.0,2.7,74.4,6.2,94.3,114.0,0.4,1.0,Overcast,0.8643054545454546
12777,2022-10-09 10:45:00,13.944444444444445,85.05,0.0,0.0,0.0,2.7,74.4,6.2,94.3,114.0,0.4,1.0,Overcast,1.0333963636363634
12778,2022-10-09 10:50:00,13.944444444444445,85.05,0.0,0.0,0.0,2.7,74.4,6.2,94.3,114.0,0.4,1.0,Overcast,1.1612509090909093
12779,2022-10-09 10:55:00,13.944444444444445,85.05,0.0,0.0,0.0,2.7,74.4,6.2,94.3,114.0,0.4,1.0,Overcast,1.6345963636363634
12780,2022-10-09 11:00:00,14.944444444444445,79.72,0.0,0.0,0.0,3.0,200.0,6.2,94.3,97.0,0.3,1.0,Overcast,1.7733818181818184
12781,2022-10-09 11:05:00,14.944444444444445,79.72,0.0,0.0,0.0,3.0,200.0,6.2,94.3,97.0,0.3,1.0,Overcast,1.9128327272727275
12782,2022-10-09 11:10:00,14.944444444444445,79.72,0.0,0.0,0.0,3.0,200.0,6.2,94.3,97.0,0.3,1.0,Overcast,2.084552727272727
12783,2022-10-09 11:15:00,14.944444444444445,79.72,0.0,0.0,0.0,3.0,200.0,6.2,94.3,97.0,0.3,1.0,Overcast,2.006301818181818
12784,2022-10-09 11:20:00,14.944444444444445,79.72,0.0,0.0,0.0,3.0,200.0,6.2,94.3,97.0,0.3,1.0,Overcast,2.171149090909091
12785,2022-10-09 11:25:00,14.944444444444445,79.72,0.0,0.0,0.0,3.0,200.0,6.2,94.3,97.0,0.3,1.0,Overcast,2.4525927272727275
12786,2022-10-09 11:30:00,14.944444444444445,79.72,0.0,0.0,0.0,3.0,200.0,6.2,94.3,97.0,0.3,1.0,Overcast,2.6693345454545456
12787,2022-10-09 11:35:00,14.944444444444445,79.72,0.0,0.0,0.0,3.0,200.0,6.2,94.3,97.0,0.3,1.0,Overcast,2.815134545454546
12788,2022-10-09 11:40:00,14.944444444444445,79.72,0.0,0.0,0.0,3.0,200.0,6.2,94.3,97.0,0.3,1.0,Overcast,3.1260872727272737
12789,2022-10-09 11:45:00,14.944444444444445,79.72,0.0,0.0,0.0,3.0,200.0,6.2,94.3,97.0,0.3,1.0,Overcast,3.0836945454545455
12790,2022-10-09 11:50:00,14.944444444444445,79.72,0.0,0.0,0.0,3.0,200.0,6.2,94.3,97.0,0.3,1.0,Overcast,2.8314763636363645
12791,2022-10-09 11:55:00,14.944444444444445,79.72,0.0,0.0,0.0,3.0,200.0,6.2,94.3,97.0,0.3,1.0,Overcast,2.8890654545454555
12792,2022-10-09 12:00:00,15.944444444444445,72.21,0.0,0.0,0.0,4.7,220.0,6.2,50.0,176.0,0.6,2.0,Partially cloudy,2.6417672727272734
12793,2022-10-09 12:05:00,15.944444444444445,72.21,0.0,0.0,0.0,4.7,220.0,6.2,50.0,176.0,0.6,2.0,Partially cloudy,2.5893927272727275
12794,2022-10-09 12:10:00,15.944444444444445,72.21,0.0,0.0,0.0,4.7,220.0,6.2,50.0,176.0,0.6,2.0,Partially cloudy,2.800767272727273
12795,2022-10-09 12:15:00,15.944444444444445,72.21,0.0,0.0,0.0,4.7,220.0,6.2,50.0,176.0,0.6,2.0,Partially cloudy,2.6744727272727276
12796,2022-10-09 12:20:00,15.944444444444445,72.21,0.0,0.0,0.0,4.7,220.0,6.2,50.0,176.0,0.6,2.0,Partially cloudy,2.709305454545455
12797,2022-10-09 12:25:00,15.944444444444445,72.21,0.0,0.0,0.0,4.7,220.0,6.2,50.0,176.0,0.6,2.0,Partially cloudy,2.9094436363636356
12798,2022-10-09 12:30:00,15.944444444444445,72.21,0.0,0.0,0.0,4.7,220.0,6.2,50.0,176.0,0.6,2.0,Partially cloudy,2.967872727272727
12799,2022-10-09 12:35:00,15.944444444444445,72.21,0.0,0.0,0.0,4.7,220.0,6.2,50.0,176.0,0.6,2.0,Partially cloudy,2.663421818181817
12800,2022-10-09 12:40:00,15.944444444444445,72.21,0.0,0.0,0.0,4.7,220.0,6.2,50.0,176.0,0.6,2.0,Partially cloudy,2.6899200000000008
12801,2022-10-09 12:45:00,15.944444444444445,72.21,0.0,0.0,0.0,4.7,220.0,6.2,50.0,176.0,0.6,2.0,Partially cloudy,2.3936181818181814
12802,2022-10-09 12:50:00,15.944444444444445,72.21,0.0,0.0,0.0,4.7,220.0,6.2,50.0,176.0,0.6,2.0,Partially cloudy,2.297890909090908
12803,2022-10-09 12:55:00,15.944444444444445,72.21,0.0,0.0,0.0,4.7,220.0,6.2,50.0,176.0,0.6,2.0,Partially cloudy,2.418687272727272
12804,2022-10-09 13:00:00,17.944444444444443,63.84,0.0,0.0,0.0,9.3,18.3,6.2,70.0,297.0,1.1,3.0,Partially cloudy,2.297094545454546
12805,2022-10-09 13:05:00,17.944444444444443,63.84,0.0,0.0,0.0,9.3,18.3,6.2,70.0,297.0,1.1,3.0,Partially cloudy,2.15772
12806,2022-10-09 13:10:00,17.944444444444443,63.84,0.0,0.0,0.0,9.3,18.3,6.2,70.0,297.0,1.1,3.0,Partially cloudy,2.242560000000001
12807,2022-10-09 13:15:00,17.944444444444443,63.84,0.0,0.0,0.0,9.3,18.3,6.2,70.0,297.0,1.1,3.0,Partially cloudy,2.088087272727272
12808,2022-10-09 13:20:00,17.944444444444443,63.84,0.0,0.0,0.0,9.3,18.3,6.2,70.0,297.0,1.1,3.0,Partially cloudy,1.704785454545455
12809,2022-10-09 13:25:00,17.944444444444443,63.84,0.0,0.0,0.0,9.3,18.3,6.2,70.0,297.0,1.1,3.0,Partially cloudy,1.479218181818181
12810,2022-10-09 13:30:00,17.944444444444443,63.84,0.0,0.0,0.0,9.3,18.3,6.2,70.0,297.0,1.1,3.0,Partially cloudy,1.2395236363636368
12811,2022-10-09 13:35:00,17.944444444444443,63.84,0.0,0.0,0.0,9.3,18.3,6.2,70.0,297.0,1.1,3.0,Partially cloudy,1.173960000000001
12812,2022-10-09 13:40:00,17.944444444444443,63.84,0.0,0.0,0.0,9.3,18.3,6.2,70.0,297.0,1.1,3.0,Partially cloudy,1.257436363636365
12813,2022-10-09 13:45:00,17.944444444444443,63.84,0.0,0.0,0.0,9.3,18.3,6.2,70.0,297.0,1.1,3.0,Partially cloudy,1.2143018181818201
12814,2022-10-09 13:50:00,17.944444444444443,63.84,0.0,0.0,0.0,9.3,18.3,6.2,70.0,297.0,1.1,3.0,Partially cloudy,1.1952872727272734
12815,2022-10-09 13:55:00,17.944444444444443,63.84,0.0,0.0,0.0,9.3,18.3,6.2,70.0,297.0,1.1,3.0,Partially cloudy,1.2737563636363645
12816,2022-10-09 14:00:00,18.88888888888889,56.08,0.0,0.0,0.0,8.2,231.0,6.2,50.0,977.0,3.5,10.0,Partially cloudy,1.3529454545454562
12817,2022-10-09 14:05:00,18.88888888888889,56.08,0.0,0.0,0.0,8.2,231.0,6.2,50.0,977.0,3.5,10.0,Partially cloudy,1.2616036363636352
12818,2022-10-09 14:10:00,18.88888888888889,56.08,0.0,0.0,0.0,8.2,231.0,6.2,50.0,977.0,3.5,10.0,Partially cloudy,1.1684509090909085
12819,2022-10-09 14:15:00,18.88888888888889,56.08,0.0,0.0,0.0,8.2,231.0,6.2,50.0,977.0,3.5,10.0,Partially cloudy,1.0586836363636356
12820,2022-10-09 14:20:00,18.88888888888889,56.08,0.0,0.0,0.0,8.2,231.0,6.2,50.0,977.0,3.5,10.0,Partially cloudy,1.0583018181818202
12821,2022-10-09 14:25:00,18.88888888888889,56.08,0.0,0.0,0.0,8.2,231.0,6.2,50.0,977.0,3.5,10.0,Partially cloudy,1.1418981818181817
12822,2022-10-09 14:30:00,18.88888888888889,56.08,0.0,0.0,0.0,8.2,231.0,6.2,50.0,977.0,3.5,10.0,Partially cloudy,1.107305454545454
12823,2022-10-09 14:35:00,18.88888888888889,56.08,0.0,0.0,0.0,8.2,231.0,6.2,50.0,977.0,3.5,10.0,Partially cloudy,1.1052436363636344
12824,2022-10-09 14:40:00,18.88888888888889,56.08,0.0,0.0,0.0,8.2,231.0,6.2,50.0,977.0,3.5,10.0,Partially cloudy,1.1263309090909073
12825,2022-10-09 14:45:00,18.88888888888889,56.08,0.0,0.0,0.0,8.2,231.0,6.2,50.0,977.0,3.5,10.0,Partially cloudy,1.148912727272727
12826,2022-10-09 14:50:00,18.88888888888889,56.08,0.0,0.0,0.0,8.2,231.0,6.2,50.0,977.0,3.5,10.0,Partially cloudy,1.1891345454545437
12827,2022-10-09 14:55:00,18.88888888888889,56.08,0.0,0.0,0.0,8.2,231.0,6.2,50.0,977.0,3.5,10.0,Partially cloudy,1.1613927272727254
12828,2022-10-09 15:00:00,19.88888888888889,49.28,0.0,0.0,0.0,12.1,255.0,6.2,70.0,221.0,0.8,2.0,Partially cloudy,1.0482654545454548
12829,2022-10-09 15:05:00,19.88888888888889,49.28,0.0,0.0,0.0,12.1,255.0,6.2,70.0,221.0,0.8,2.0,Partially cloudy,1.0661890909090928
12830,2022-10-09 15:10:00,19.88888888888889,49.28,0.0,0.0,0.0,12.1,255.0,6.2,70.0,221.0,0.8,2.0,Partially cloudy,1.1374363636363638
12831,2022-10-09 15:15:00,19.88888888888889,49.28,0.0,0.0,0.0,12.1,255.0,6.2,70.0,221.0,0.8,2.0,Partially cloudy,1.149698181818181
12832,2022-10-09 15:20:00,19.88888888888889,49.28,0.0,0.0,0.0,12.1,255.0,6.2,70.0,221.0,0.8,2.0,Partially cloudy,1.1364872727272741
12833,2022-10-09 15:25:00,19.88888888888889,49.28,0.0,0.0,0.0,12.1,255.0,6.2,70.0,221.0,0.8,2.0,Partially cloudy,1.220650909090908
12834,2022-10-09 15:30:00,19.88888888888889,49.28,0.0,0.0,0.0,12.1,255.0,6.2,70.0,221.0,0.8,2.0,Partially cloudy,1.2055527272727278
12835,2022-10-09 15:35:00,19.88888888888889,49.28,0.0,0.0,0.0,12.1,255.0,6.2,70.0,221.0,0.8,2.0,Partially cloudy,1.1739818181818182
12836,2022-10-09 15:40:00,19.88888888888889,49.28,0.0,0.0,0.0,12.1,255.0,6.2,70.0,221.0,0.8,2.0,Partially cloudy,1.0496181818181811
12837,2022-10-09 15:45:00,19.88888888888889,49.28,0.0,0.0,0.0,12.1,255.0,6.2,70.0,221.0,0.8,2.0,Partially cloudy,0.9195818181818203
12838,2022-10-09 15:50:00,19.88888888888889,49.28,0.0,0.0,0.0,12.1,255.0,6.2,70.0,221.0,0.8,2.0,Partially cloudy,0.9006436363636365
12839,2022-10-09 15:55:00,19.88888888888889,49.28,0.0,0.0,0.0,12.1,255.0,6.2,70.0,221.0,0.8,2.0,Partially cloudy,1.0196072727272747
12840,2022-10-09 16:00:00,20.83333333333333,48.15,0.0,0.0,0.0,13.1,256.0,6.2,70.0,385.0,1.4,4.0,Partially cloudy,1.045527272727272
12841,2022-10-09 16:05:00,20.83333333333333,48.15,0.0,0.0,0.0,13.1,256.0,6.2,70.0,385.0,1.4,4.0,Partially cloudy,1.1461854545454548
12842,2022-10-09 16:10:00,20.83333333333333,48.15,0.0,0.0,0.0,13.1,256.0,6.2,70.0,385.0,1.4,4.0,Partially cloudy,1.1003999999999992
12843,2022-10-09 16:15:00,20.83333333333333,48.15,0.0,0.0,0.0,13.1,256.0,6.2,70.0,385.0,1.4,4.0,Partially cloudy,1.0890218181818159
12844,2022-10-09 16:20:00,20.83333333333333,48.15,0.0,0.0,0.0,13.1,256.0,6.2,70.0,385.0,1.4,4.0,Partially cloudy,0.9127745454545456
12845,2022-10-09 16:25:00,20.83333333333333,48.15,0.0,0.0,0.0,13.1,256.0,6.2,70.0,385.0,1.4,4.0,Partially cloudy,0.8464581818181811
12846,2022-10-09 16:30:00,20.83333333333333,48.15,0.0,0.0,0.0,13.1,256.0,6.2,70.0,385.0,1.4,4.0,Partially cloudy,0.7832727272727273
12847,2022-10-09 16:35:00,20.83333333333333,48.15,0.0,0.0,0.0,13.1,256.0,6.2,70.0,385.0,1.4,4.0,Partially cloudy,0.8242145454545459
12848,2022-10-09 16:40:00,20.83333333333333,48.15,0.0,0.0,0.0,13.1,256.0,6.2,70.0,385.0,1.4,4.0,Partially cloudy,0.8453672727272726
12849,2022-10-09 16:45:00,20.83333333333333,48.15,0.0,0.0,0.0,13.1,256.0,6.2,70.0,385.0,1.4,4.0,Partially cloudy,0.7874509090909099
12850,2022-10-09 16:50:00,20.83333333333333,48.15,0.0,0.0,0.0,13.1,256.0,6.2,70.0,385.0,1.4,4.0,Partially cloudy,0.8556109090909088
12851,2022-10-09 16:55:00,20.83333333333333,48.15,0.0,0.0,0.0,13.1,256.0,6.2,70.0,385.0,1.4,4.0,Partially cloudy,0.8234836363636373
12852,2022-10-09 17:00:00,20.83333333333333,46.48,0.0,0.0,0.0,13.1,256.0,6.2,58.2,276.0,1.0,3.0,Partially cloudy,0.7109236363636372
12853,2022-10-09 17:05:00,20.83333333333333,46.48,0.0,0.0,0.0,13.1,256.0,6.2,58.2,276.0,1.0,3.0,Partially cloudy,0.693490909090909
12854,2022-10-09 17:10:00,20.83333333333333,46.48,0.0,0.0,0.0,13.1,256.0,6.2,58.2,276.0,1.0,3.0,Partially cloudy,0.6344836363636378
12855,2022-10-09 17:15:00,20.83333333333333,46.48,0.0,0.0,0.0,13.1,256.0,6.2,58.2,276.0,1.0,3.0,Partially cloudy,0.6247200000000009
12856,2022-10-09 17:20:00,20.83333333333333,46.48,0.0,0.0,0.0,13.1,256.0,6.2,58.2,276.0,1.0,3.0,Partially cloudy,0.662781818181818
12857,2022-10-09 17:25:00,20.83333333333333,46.48,0.0,0.0,0.0,13.1,256.0,6.2,58.2,276.0,1.0,3.0,Partially cloudy,0.6570654545454537
12858,2022-10-09 17:30:00,20.83333333333333,46.48,0.0,0.0,0.0,13.1,256.0,6.2,58.2,276.0,1.0,3.0,Partially cloudy,0.6485345454545459
12859,2022-10-09 17:35:00,20.83333333333333,46.48,0.0,0.0,0.0,13.1,256.0,6.2,58.2,276.0,1.0,3.0,Partially cloudy,0.6337527272727254
12860,2022-10-09 17:40:00,20.83333333333333,46.48,0.0,0.0,0.0,13.1,256.0,6.2,58.2,276.0,1.0,3.0,Partially cloudy,0.6206072727272743
12861,2022-10-09 17:45:00,20.83333333333333,46.48,0.0,0.0,0.0,13.1,256.0,6.2,58.2,276.0,1.0,3.0,Partially cloudy,0.46072363636363506
12862,2022-10-09 17:50:00,20.83333333333333,46.48,0.0,0.0,0.0,13.1,256.0,6.2,58.2,276.0,1.0,3.0,Partially cloudy,0.40531636363636125
12863,2022-10-09 17:55:00,20.83333333333333,46.48,0.0,0.0,0.0,13.1,256.0,6.2,58.2,276.0,1.0,3.0,Partially cloudy,0.3459709090909074
12864,2022-10-09 18:00:00,20.33333333333333,49.74,0.0,0.0,0.0,13.6,235.0,6.2,64.5,346.0,1.2,3.0,Partially cloudy,0.32462181818181857
12865,2022-10-09 18:05:00,20.33333333333333,49.74,0.0,0.0,0.0,13.6,235.0,6.2,64.5,346.0,1.2,3.0,Partially cloudy,0.34395272727272835
12866,2022-10-09 18:10:00,20.33333333333333,49.74,0.0,0.0,0.0,13.6,235.0,6.2,64.5,346.0,1.2,3.0,Partially cloudy,0.3179345454545452
12867,2022-10-09 18:15:00,20.33333333333333,49.74,0.0,0.0,0.0,13.6,235.0,6.2,64.5,346.0,1.2,3.0,Partially cloudy,0.2919054545454552
12868,2022-10-09 18:20:00,20.33333333333333,49.74,0.0,0.0,0.0,13.6,235.0,6.2,64.5,346.0,1.2,3.0,Partially cloudy,0.27997090909091005
12869,2022-10-09 18:25:00,20.33333333333333,49.74,0.0,0.0,0.0,13.6,235.0,6.2,64.5,346.0,1.2,3.0,Partially cloudy,0.25965818181818245
12870,2022-10-09 18:30:00,20.33333333333333,49.74,0.0,0.0,0.0,13.6,235.0,6.2,64.5,346.0,1.2,3.0,Partially cloudy,0.2021454545454563
12871,2022-10-09 18:35:00,20.33333333333333,49.74,0.0,0.0,0.0,13.6,235.0,6.2,64.5,346.0,1.2,3.0,Partially cloudy,0.17865818181817938
12872,2022-10-09 18:40:00,20.33333333333333,49.74,0.0,0.0,0.0,13.6,235.0,6.2,64.5,346.0,1.2,3.0,Partially cloudy,0.15141818181818162
12873,2022-10-09 18:45:00,20.33333333333333,49.74,0.0,0.0,0.0,13.6,235.0,6.2,64.5,346.0,1.2,3.0,Partially cloudy,0.13477090909091127
12874,2022-10-09 18:50:00,20.33333333333333,49.74,0.0,0.0,0.0,13.6,235.0,6.2,64.5,346.0,1.2,3.0,Partially cloudy,0.14504727272727538
12875,2022-10-09 18:55:00,20.33333333333333,49.74,0.0,0.0,0.0,13.6,235.0,6.2,64.5,346.0,1.2,3.0,Partially cloudy,0.1337018181818182
12876,2022-10-09 19:00:00,20.38888888888889,46.35,0.0,0.0,0.0,13.0,251.0,6.2,58.2,206.0,0.7,2.0,Partially cloudy,0.12310909090908889
12877,2022-10-09 19:05:00,20.38888888888889,46.35,0.0,0.0,0.0,13.0,251.0,6.2,58.2,206.0,0.7,2.0,Partially cloudy,0.11150181818181763
12878,2022-10-09 19:10:00,20.38888888888889,46.35,0.0,0.0,0.0,13.0,251.0,6.2,58.2,206.0,0.7,2.0,Partially cloudy,0.09977454545454705
12879,2022-10-09 19:15:00,20.38888888888889,46.35,0.0,0.0,0.0,13.0,251.0,6.2,58.2,206.0,0.7,2.0,Partially cloudy,0.07572000000000144
12880,2022-10-09 19:20:00,20.38888888888889,46.35,0.0,0.0,0.0,13.0,251.0,6.2,58.2,206.0,0.7,2.0,Partially cloudy,0.06369818181818103
12881,2022-10-09 19:25:00,20.38888888888889,46.35,0.0,0.0,0.0,13.0,251.0,6.2,58.2,206.0,0.7,2.0,Partially cloudy,0.05216727272727246
12882,2022-10-09 19:30:00,20.38888888888889,46.35,0.0,0.0,0.0,13.0,251.0,6.2,58.2,206.0,0.7,2.0,Partially cloudy,0.04220727272727358
12883,2022-10-09 19:35:00,20.38888888888889,46.35,0.0,0.0,0.0,13.0,251.0,6.2,58.2,206.0,0.7,2.0,Partially cloudy,0.042229090909092874
12884,2022-10-09 19:40:00,20.38888888888889,46.35,0.0,0.0,0.0,13.0,251.0,6.2,58.2,206.0,0.7,2.0,Partially cloudy,0.03391636363636443
12885,2022-10-09 19:45:00,20.38888888888889,46.35,0.0,0.0,0.0,13.0,251.0,6.2,58.2,206.0,0.7,2.0,Partially cloudy,0.023650909090909007
12886,2022-10-09 19:50:00,20.38888888888889,46.35,0.0,0.0,0.0,13.0,251.0,6.2,58.2,206.0,0.7,2.0,Partially cloudy,0.012621818181818996
12887,2022-10-09 19:55:00,20.38888888888889,46.35,0.0,0.0,0.0,13.0,251.0,6.2,58.2,206.0,0.7,2.0,Partially cloudy,0.0038945454545472303
12888,2022-10-09 20:00:00,19.83333333333333,47.88,0.0,0.0,0.0,11.8,235.0,6.2,64.5,63.0,0.2,1.0,Partially cloudy,0.0004254545454558793
12889,2022-10-09 20:05:00,19.83333333333333,47.88,0.0,0.0,0.0,11.8,235.0,6.2,64.5,63.0,0.2,1.0,Partially cloudy,0.00011999999999933274
12890,2022-10-09 20:10:00,19.83333333333333,47.88,0.0,0.0,0.0,11.8,235.0,6.2,64.5,63.0,0.2,1.0,Partially cloudy,0.00011999999999933274
12891,2022-10-09 20:15:00,19.83333333333333,47.88,0.0,0.0,0.0,11.8,235.0,6.2,64.5,63.0,0.2,1.0,Partially cloudy,4.363636363664951e-05
12892,2022-10-09 20:20:00,19.83333333333333,47.88,0.0,0.0,0.0,11.8,235.0,6.2,64.5,63.0,0.2,1.0,Partially cloudy,4.363636363664951e-05
12893,2022-10-09 20:25:00,19.83333333333333,47.88,0.0,0.0,0.0,11.8,235.0,6.2,64.5,63.0,0.2,1.0,Partially cloudy,4.363636363664951e-05
12894,2022-10-09 20:30:00,19.83333333333333,47.88,0.0,0.0,0.0,11.8,235.0,6.2,64.5,63.0,0.2,1.0,Partially cloudy,2.1818181817355832e-05
12895,2022-10-09 20:35:00,19.83333333333333,47.88,0.0,0.0,0.0,11.8,235.0,6.2,64.5,63.0,0.2,1.0,Partially cloudy,2.1818181817355832e-05
12896,2022-10-09 20:40:00,19.83333333333333,47.88,0.0,0.0,0.0,11.8,235.0,6.2,64.5,63.0,0.2,1.0,Partially cloudy,1.0909090908677916e-05
12897,2022-10-09 20:45:00,19.83333333333333,47.88,0.0,0.0,0.0,11.8,235.0,6.2,64.5,63.0,0.2,1.0,Partially cloudy,1.0909090908677916e-05
12898,2022-10-09 20:50:00,19.83333333333333,47.88,0.0,0.0,0.0,11.8,235.0,6.2,64.5,63.0,0.2,1.0,Partially cloudy,0.0
12899,2022-10-09 20:55:00,19.83333333333333,47.88,0.0,0.0,0.0,11.8,235.0,6.2,64.5,63.0,0.2,1.0,Partially cloudy,0.0
12900,2022-10-09 21:00:00,18.444444444444443,54.01,0.0,0.0,0.0,11.2,249.0,6.2,64.5,23.0,0.1,0.0,Partially cloudy,0.0
12901,2022-10-09 21:05:00,18.444444444444443,54.01,0.0,0.0,0.0,11.2,249.0,6.2,64.5,23.0,0.1,0.0,Partially cloudy,0.0
12902,2022-10-09 21:10:00,18.444444444444443,54.01,0.0,0.0,0.0,11.2,249.0,6.2,64.5,23.0,0.1,0.0,Partially cloudy,0.0
12903,2022-10-09 21:15:00,18.444444444444443,54.01,0.0,0.0,0.0,11.2,249.0,6.2,64.5,23.0,0.1,0.0,Partially cloudy,0.0
12904,2022-10-09 21:20:00,18.444444444444443,54.01,0.0,0.0,0.0,11.2,249.0,6.2,64.5,23.0,0.1,0.0,Partially cloudy,0.0
12905,2022-10-09 21:25:00,18.444444444444443,54.01,0.0,0.0,0.0,11.2,249.0,6.2,64.5,23.0,0.1,0.0,Partially cloudy,0.0
12906,2022-10-09 21:30:00,18.444444444444443,54.01,0.0,0.0,0.0,11.2,249.0,6.2,64.5,23.0,0.1,0.0,Partially cloudy,0.0
12907,2022-10-09 21:35:00,18.444444444444443,54.01,0.0,0.0,0.0,11.2,249.0,6.2,64.5,23.0,0.1,0.0,Partially cloudy,0.0
12908,2022-10-09 21:40:00,18.444444444444443,54.01,0.0,0.0,0.0,11.2,249.0,6.2,64.5,23.0,0.1,0.0,Partially cloudy,0.0
12909,2022-10-09 21:45:00,18.444444444444443,54.01,0.0,0.0,0.0,11.2,249.0,6.2,64.5,23.0,0.1,0.0,Partially cloudy,0.0
12910,2022-10-09 21:50:00,18.444444444444443,54.01,0.0,0.0,0.0,11.2,249.0,6.2,64.5,23.0,0.1,0.0,Partially cloudy,0.0
12911,2022-10-09 21:55:00,18.444444444444443,54.01,0.0,0.0,0.0,11.2,249.0,6.2,64.5,23.0,0.1,0.0,Partially cloudy,0.0
12912,2022-10-09 22:00:00,17.944444444444443,57.65,0.0,0.0,0.0,7.8,250.0,6.2,64.5,17.0,0.1,0.0,Partially cloudy,0.0
12913,2022-10-09 22:05:00,17.944444444444443,57.65,0.0,0.0,0.0,7.8,250.0,6.2,64.5,17.0,0.1,0.0,Partially cloudy,0.0
12914,2022-10-09 22:10:00,17.944444444444443,57.65,0.0,0.0,0.0,7.8,250.0,6.2,64.5,17.0,0.1,0.0,Partially cloudy,0.0
12915,2022-10-09 22:15:00,17.944444444444443,57.65,0.0,0.0,0.0,7.8,250.0,6.2,64.5,17.0,0.1,0.0,Partially cloudy,0.0
12916,2022-10-09 22:20:00,17.944444444444443,57.65,0.0,0.0,0.0,7.8,250.0,6.2,64.5,17.0,0.1,0.0,Partially cloudy,0.0
12917,2022-10-09 22:25:00,17.944444444444443,57.65,0.0,0.0,0.0,7.8,250.0,6.2,64.5,17.0,0.1,0.0,Partially cloudy,0.0
12918,2022-10-09 22:30:00,17.944444444444443,57.65,0.0,0.0,0.0,7.8,250.0,6.2,64.5,17.0,0.1,0.0,Partially cloudy,0.0
12919,2022-10-09 22:35:00,17.944444444444443,57.65,0.0,0.0,0.0,7.8,250.0,6.2,64.5,17.0,0.1,0.0,Partially cloudy,0.0
12920,2022-10-09 22:40:00,17.944444444444443,57.65,0.0,0.0,0.0,7.8,250.0,6.2,64.5,17.0,0.1,0.0,Partially cloudy,0.0
12921,2022-10-09 22:45:00,17.944444444444443,57.65,0.0,0.0,0.0,7.8,250.0,6.2,64.5,17.0,0.1,0.0,Partially cloudy,0.0
12922,2022-10-09 22:50:00,17.944444444444443,57.65,0.0,0.0,0.0,7.8,250.0,6.2,64.5,17.0,0.1,0.0,Partially cloudy,0.0
12923,2022-10-09 22:55:00,17.944444444444443,57.65,0.0,0.0,0.0,7.8,250.0,6.2,64.5,17.0,0.1,0.0,Partially cloudy,0.0
12924,2022-10-09 23:00:00,17.444444444444443,59.81,0.0,0.0,0.0,6.6,240.0,6.2,100.0,,,,Overcast,0.0
12925,2022-10-09 23:05:00,17.444444444444443,59.81,0.0,0.0,0.0,6.6,240.0,6.2,100.0,,,,Overcast,0.0
12926,2022-10-09 23:10:00,17.444444444444443,59.81,0.0,0.0,0.0,6.6,240.0,6.2,100.0,,,,Overcast,0.0
12927,2022-10-09 23:15:00,17.444444444444443,59.81,0.0,0.0,0.0,6.6,240.0,6.2,100.0,,,,Overcast,0.0
12928,2022-10-09 23:20:00,17.444444444444443,59.81,0.0,0.0,0.0,6.6,240.0,6.2,100.0,,,,Overcast,0.0
12929,2022-10-09 23:25:00,17.444444444444443,59.81,0.0,0.0,0.0,6.6,240.0,6.2,100.0,,,,Overcast,0.0
12930,2022-10-09 23:30:00,17.444444444444443,59.81,0.0,0.0,0.0,6.6,240.0,6.2,100.0,,,,Overcast,0.0
12931,2022-10-09 23:35:00,17.444444444444443,59.81,0.0,0.0,0.0,6.6,240.0,6.2,100.0,,,,Overcast,0.0
12932,2022-10-09 23:40:00,17.444444444444443,59.81,0.0,0.0,0.0,6.6,240.0,6.2,100.0,,,,Overcast,0.0
12933,2022-10-09 23:45:00,17.444444444444443,59.81,0.0,0.0,0.0,6.6,240.0,6.2,100.0,,,,Overcast,0.0
12934,2022-10-09 23:50:00,17.444444444444443,59.81,0.0,0.0,0.0,6.6,240.0,6.2,100.0,,,,Overcast,0.0
12935,2022-10-09 23:55:00,17.444444444444443,59.81,0.0,0.0,0.0,6.6,240.0,6.2,100.0,,,,Overcast,0.0
12936,2022-10-10 00:00:00,16.88888888888889,63.83,0.0,0.0,0.0,5.5,250.0,6.2,100.0,,,,Overcast,0.0
12937,2022-10-10 00:05:00,16.88888888888889,63.83,0.0,0.0,0.0,5.5,250.0,6.2,100.0,,,,Overcast,0.0
12938,2022-10-10 00:10:00,16.88888888888889,63.83,0.0,0.0,0.0,5.5,250.0,6.2,100.0,,,,Overcast,0.0
12939,2022-10-10 00:15:00,16.88888888888889,63.83,0.0,0.0,0.0,5.5,250.0,6.2,100.0,,,,Overcast,0.0
12940,2022-10-10 00:20:00,16.88888888888889,63.83,0.0,0.0,0.0,5.5,250.0,6.2,100.0,,,,Overcast,0.0
12941,2022-10-10 00:25:00,16.88888888888889,63.83,0.0,0.0,0.0,5.5,250.0,6.2,100.0,,,,Overcast,0.0
12942,2022-10-10 00:30:00,16.88888888888889,63.83,0.0,0.0,0.0,5.5,250.0,6.2,100.0,,,,Overcast,0.0
12943,2022-10-10 00:35:00,16.88888888888889,63.83,0.0,0.0,0.0,5.5,250.0,6.2,100.0,,,,Overcast,0.0
